MAG,MG,Sample,Participant,Timepoint,Project,CST,subCST,Geography,FinalTaxonomy,KeptCleaned,GC,N50,Size,Complete,Contam,N_BGC,BGC_detection,classification,Coverage
MAG00772,MG2243,MG_1024RFLQV1,P828,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,1,0.489,67233,1202471,87.1,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,32.810608
MAG05288,MG0434,MG_253574,EM10,16,Gates-UMD,III,III-B,NorthAmer,Lactobacillus_iners,0,0.322,36920,1195453,99.41,0.442,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,560.59326
MAG05289,MG0434,MG_253574,EM10,16,Gates-UMD,III,III-B,NorthAmer,Streptococcus_agalactiae,0,0.352,24580,1979696,98.22,0.709,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae,49.873287
MAG00775,MG2243,MG_1024RFLQV1,P828,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,1,0.393,71868,1771001,98.26,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,184.56715
MAG00776,MG2243,MG_1024RFLQV1,P828,0,XPENN,IV-B,IV-B,NorthAmer,Porphyromonas_uenonis,0,0.538,1371,1538565,79.81,5.278,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A,7.121965
MAG05292,MG0437,MG_253759,EM10,56,Gates-UMD,III,III-A,NorthAmer,Lactobacillus_iners,0,0.324,44743,1258304,99.19,0.688,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,602.5467
MAG05763,MG0438,MG_256775,EM11,7,Gates-UMD,I,I-A,NorthAmer,Corynebacterium_amycolatum,1,0.586,7697,2007644,80.76,0.26,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium amycolatum,12.553365
MAG00779,MG2243,MG_1024RFLQV1,P828,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_bivia,0,0.39,51872,1984488,97.97,0,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,21.738356
MAG05764,MG0438,MG_256775,EM11,7,Gates-UMD,I,I-A,NorthAmer,Lactobacillus_crispatus,0,0.371,15246,1663964,82.97,0.742,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,835.9538
MAG05765,MG0439,MG_256831,EM11,20,Gates-UMD,I,I-A,NorthAmer,Lactobacillus_crispatus,0,0.366,21659,2273903,99.02,0.371,4,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,2661.2966
MAG00783,MG2243,MG_1024RFLQV1,P828,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.426,94416,1460243,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,477.51184
MAG05766,MG0440,MG_256903,EM11,35,Gates-UMD,I,I-A,NorthAmer,Lactobacillus_crispatus,1,0.368,9254,2297663,97.08,1.79,4,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,71.8998
MAG00785,MG0087,MG_1050901179,10509,17,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_gasseri,0,0.351,11960,1400703,81.18,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,18.525995
MAG05767,MG0441,MG_256968,EM11,49,Gates-UMD,I,I-A,NorthAmer,Lactobacillus_crispatus,0,0.366,20214,2355400,99.02,0.371,4,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,1235.8755
MAG00787,MG0088,MG_1050901209,10509,21,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_gasseri,0,0.348,39064,1788966,99.22,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,94.89248
MAG05768,MG0442,MG_257032,EM11,63,Gates-UMD,I,I-A,NorthAmer,Lactobacillus_crispatus,0,0.368,19980,2401221,99.02,0.371,4,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,84.30033
MAG00789,MG0089,MG_1050901239,10509,24,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_gasseri,0,0.348,100644,1739240,99.22,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,127.499985
MAG15122,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Sodaliphilus_spNov1,0,0.474,45040,2395569,96.98,0.503,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,80.412346
MAG00791,MG0090,MG_1050901289,10509,29,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_gasseri,1,0.399,1983,3238725,96.26,2.87,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,35.456093
MAG15124,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Prevotella_sp001552765,0,0.435,41432,2665585,98.43,0.357,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp001553265,34.529823
MAG00793,MG0091,MG_1050901329,10509,33,Gates-Stanford,IV-B,IV-B,NorthAmer,Lactobacillus_gasseri,0,0.349,82744,1756079,99.22,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,64.826935
MAG15125,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Cryptobacteroides_spNov1,0,0.435,5729,1858371,87.34,2.301,3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,8.03899
MAG00795,MG2244,MG_1052RFLQV1,P829,0,XPENN,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.465,23333,1307707,93.88,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,27.326765
MAG00796,MG2244,MG_1052RFLQV1,P829,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,0,0.489,67125,1425697,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,27.914968
MAG15126,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,UBA629_sp005465875,0,0.311,54317,1439405,75.72,0,3,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,366.8261
MAG15127,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Dialister_micraerophilus,0,0.351,11602,1129629,93.59,1.49,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,9.53598
MAG15128,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Prevotella_amnii,1,0.358,66595,2202878,97.3,0,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,444.00406
MAG15129,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Sneathia_sanguinegens,0,0.265,12084,1218294,91.02,0.16,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,11.333731
MAG15130,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,KA00134_sp001574395,0,0.354,122077,1422739,98.6,0.699,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__KA00134;s__KA00134 sp001574395,44.98598
MAG00803,MG2244,MG_1052RFLQV1,P829,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.499,43214,1336888,99.64,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,30.837774
MAG00804,MG2244,MG_1052RFLQV1,P829,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,53531,1489551,96.61,2.197,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,50.95796
MAG15131,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Bacteroides,0,0.591,3888,1964867,88.87,1.708,4,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__CAJPTX01;g__Bacteroides_D;s__,7.5700746
MAG15132,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,KA00274_sp902373515,1,0.421,65161,1465786,87.59,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,17.573223
MAG00807,MG2244,MG_1052RFLQV1,P829,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,1,0.429,7862,1498369,86.62,1.1,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,59.229137
MAG15133,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Peptoniphilus_sp000478985,0,0.306,5319,1226051,83.7,0.743,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_B;s__,7.9820366
MAG00809,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Parvimonas_sp001552895,0,0.254,14280,1231985,91.33,0.105,0,FALSE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,27.012205
MAG00810,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Metamycoplasma_hominis,1,0.267,34038,674411,98.5,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma hominis,18.43759
MAG00811,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Berryella_sp001552935,0,0.462,58387,1653706,98.99,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp001552935,279.53247
MAG00812,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Gemella_asaccharolytica,1,0.262,38222,1306268,91.62,0.55,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella asaccharolytica,20.337101
MAG15134,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Peptostreptococcus_anaerobius,0,0.362,25350,1772007,96.5,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,29.490631
MAG15135,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Fusobacterium_animalis,0,0.267,20374,2239802,98.86,1.136,1,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium animalis,15.013363
MAG00816,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.424,67664,1693344,100,0.806,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,580.97644
MAG15136,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Mageeibacillus_indolicus,0,0.442,99260,1651879,93.02,0.709,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,247.7193
MAG15141,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Sneathia_vaginalis,1,0.282,85500,1277668,98.88,0,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,261.48413
MAG15142,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Porphyromonas_sp001552775,0,0.427,65783,1815729,96.08,0.471,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp001552775,111.80048
MAG15143,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Megasphaera_hutchinsoni,0,0.39,98094,1383590,89.82,0,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,103.86589
MAG00821,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Aerococcus_christensenii,0,0.391,39473,1442288,97.71,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii,32.57699
MAG00822,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_sp000758925,0,0.498,31778,2184354,96.61,0.816,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925,16.409876
MAG15145,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Stomatobaculum_sp002892395,0,0.516,96813,2200205,96.62,2.848,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum sp002892395,30.261133
MAG00824,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Arcanobacterium_sp000758825,0,0.564,3992,1259392,86.83,0.431,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium_A;s__Arcanobacterium_A sp000758825,9.429746
MAG15146,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Prevotella_timonensis,0,0.419,19796,2341114,93.18,0,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis,17.114483
MAG15148,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Peptoniphilus_vaginalis,0,0.344,49237,1623204,99.3,0,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,17.499722
MAG15149,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Bulleidia_spNov1,0,0.3,27846,1264317,97.77,0,2,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__,12.384816
MAG00828,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_spNov3,0,0.5,17132,1152352,85.59,0.806,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__,124.65944
MAG00829,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Prevotella_spNov1,0,0.308,12039,1628808,86.32,1.745,0,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,12.617869
MAG00830,MG2245,MG_1058RFLQV1,P830,0,XPENN,IV-B,IV-B,NorthAmer,Fannyhessea_massiliense,0,0.487,42765,1376387,93.87,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea massiliense,52.642807
MAG15151,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Peptococcus_niger,1,0.508,83086,1736627,77.73,1.19,1,TRUE,d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__Peptococcus niger,20.725933
MAG15152,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Alloprevotella_sp905369775,0,0.559,24666,2232706,95.29,0.578,1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp905369775,13.209288
MAG15153,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Dialister_sp001553355,0,0.386,23907,812113,73.25,0.632,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp001553355,74.70884
MAG00834,MG0096,MG_1061301149,10613,5,Gates-Stanford,I,I-A,NorthAmer,Lactobacillus_jensenii,1,0.349,6097,1083580,70.85,0.89,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,11.676098
MAG00835,MG0096,MG_1061301149,10613,5,Gates-Stanford,I,I-A,NorthAmer,Limosilactobacillus_portuensis,0,0.411,4066,1198289,74.98,1.132,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus portuensis,8.609705
MAG15154,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Johnsonella,0,0.294,154382,1784439,94.26,0.318,1,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;s__,168.92578
MAG15155,MG0076,SRR18765396,F107,0,FIJI,IV-A,IV-A,Oceania,Peptoniphilus_lacrimalis,0,0.295,63285,1622647,98.6,0,4,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,43.516727
MAG15156,MG0077,SRR18765398,F107,0,FIJI,IV-A,IV-A,Oceania,UBA629_sp005465875,0,0.315,52932,1543076,76.2,0,3,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,97.86362
MAG15158,MG0077,SRR18765398,F107,0,FIJI,IV-A,IV-A,Oceania,Prevotella_amnii,0,0.353,30407,2009397,97.29,0.506,2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,15.21346
MAG00840,MG0099,MG_1061301269,10613,19,Gates-Stanford,I,I-A,NorthAmer,Lactobacillus_jensenii,0,0.346,4826,1160682,74.88,2.583,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,17.071535
MAG15094,MG0068,SRR18765384,F121,0,FIJI,III,III-B,Oceania,Gardnerella_vaginalis,0,0.411,174322,1676568,100,0,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,138.71432
MAG15095,MG0068,SRR18765384,F121,0,FIJI,III,III-B,Oceania,Lactobacillus_iners,1,0.324,256121,1377556,99.63,3.34,1,TRUE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,145.39227
MAG00843,MG0101,MG_1062101149,10621,3,Gates-Stanford,IV-B,IV-B,NorthAmer,Bifidobacterium_breve,1,0.588,70946,2213901,99.81,0.23,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,16.96411
MAG00844,MG0101,MG_1062101149,10621,3,Gates-Stanford,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.425,233984,1519657,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,111.89816
MAG00845,MG0102,MG_1062101189,10621,6,Gates-Stanford,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.428,7534,1646114,99.19,3.142,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,85.87459
MAG15159,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Gardnerella_vaginalis,1,0.403,33311,1409793,74.47,0.45,2,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale,53.89582
MAG00847,MG0103,MG_1062101239,10621,9,Gates-Stanford,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.425,482113,1521218,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,343.56415
MAG15162,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Megasphaera_lornae,0,0.464,62012,1629186,100,0.898,1,TRUE,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,17.292482
MAG00849,MG0104,MG_1062101299,10621,13,Gates-Stanford,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.425,141564,1370389,95.16,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,342.65524
MAG15163,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Mageeibacillus_indolicus,0,0.447,55853,1626178,93.73,0.709,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,16.118048
MAG00851,MG0105,MG_1062101359,10621,16,Gates-Stanford,IV-B,IV-B,NorthAmer,Fannyhessea_vaginae,0,0.425,221890,1516253,100,0,0,FALSE,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae,45.45564
MAG15164,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,KA00274_sp902373515,1,0.42,60320,1462756,86.88,0,2,TRUE,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,21.969772
MAG15165,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Gardnerella_vaginalis_A,0,0.378,46635,1443380,93.25,1.25,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,25.380812
MAG00854,MG0107,MG_1062201199,10622,19,Gates-Stanford,III,III-A,NorthAmer,Lactobacillus_gasseri,0,0.35,11959,1540498,86.86,1.033,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,19.428667
MAG15166,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Prevotella_amnii,0,0.363,51859,2368948,99.66,0.067,5,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,86.34558
MAG15167,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Gardnerella_piotii,1,0.427,49167,1347509,85.34,3.86,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium piotii,85.467926
MAG00857,MG0109,MG_1062201329,10622,32,Gates-Stanford,III,III-B,NorthAmer,Lactobacillus_gasseri,0,0.351,9193,1379860,77.03,0,0,FALSE,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri,21.704416
MAG15168,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Sneathia_vaginalis,0,0.282,73520,1243636,97.75,0,3,TRUE,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,62.556084
MAG15169,MG0078,SRR18765399,F192,0,FIJI,IV-B,IV-B,Oceania,Gardnerella_swidsinkii,1,0.422,104897,1461596,99.03,1,1,TRUE,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium swidsinskii,107.799255
