MAG,contig_id,region,GBK,From_To,Length,type,most_similar_known_cluster,most_similar_known_cluster_type,similarity,classification,FinalTaxonomy,Genus
MAG01844,MAG01844_0028,28.1,MAG01844_0028.region001,10003_17929,7926,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG01844,MAG01844_0313,313.1,MAG01844_0313.region001,1_1607,1606,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,Lactobacillus_crispatus,Lactobacillus
MAG01847,MAG01847_0009,9.1,MAG01847_0009.region001,58051_79463,21412,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG01848,MAG01848_0029,29.1,MAG01848_0029.region001,1_11304,11303,T3PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG01850,MAG01850_0003,3.1,MAG01850_0003.region001,98591_109772,11181,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG01850,MAG01850_0017,17.1,MAG01850_0017.region001,1_10798,10797,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG01851,MAG01851_0001,1.1,MAG01851_0001.region001,50904_72559,21655,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01851,MAG01851_0001,1.2,MAG01851_0001.region002,306271_348016,41745,NRPS-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01851,MAG01851_0004,4.1,MAG01851_0004.region001,108093_123167,15074,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01853,MAG01853_0050,50.1,MAG01853_0050.region001,1_7402,7401,NRPS,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG01853,MAG01853_0101,101.1,MAG01853_0101.region001,1_5185,5184,T3PKS,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG01853,MAG01853_0124,124.1,MAG01853_0124.region001,1_4683,4682,RRE-containing,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG01853,MAG01853_0154,154.1,MAG01853_0154.region001,1_3759,3758,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius,Peptostreptococcus_anaerobius,Peptostreptococcus
MAG01854,MAG01854_0002,2.1,MAG01854_0002.region001,71619_92008,20389,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01854,MAG01854_0010,10.1,MAG01854_0010.region001,14584_61180,46596,arylpolyene,flexirubin,Other,28.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01855,MAG01855_0001,1.1,MAG01855_0001.region001,340567_360713,20146,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG01855,MAG01855_0005,5.1,MAG01855_0005.region001,22644_47870,25226,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG01856,MAG01856_0064,64.1,MAG01856_0064.region001,1_12353,12352,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella ihumii,Prevotella_ihumii,Prevotella
MAG01858,MAG01858_0010,10.1,MAG01858_0010.region001,11559_42429,30870,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG01858,MAG01858_0011,11.1,MAG01858_0011.region001,6355_38822,32467,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia sanguinegens,Sneathia_sanguinegens,Sneathia
MAG01859,MAG01859_0009,9.1,MAG01859_0009.region001,1_36478,36477,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01859,MAG01859_0015,15.1,MAG01859_0015.region001,1_28755,28754,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01859,MAG01859_0024,24.1,MAG01859_0024.region001,1_15052,15051,lanthipeptide-class-iii,anacyclamide A10,RiPP:Cyanobactin,14.0,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01860,MAG01860_0022,22.1,MAG01860_0022.region001,1_6673,6672,lassopeptide,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A,Porphyromonas_uenonis,Porphyromonas
MAG01861,MAG01861_0028,28.1,MAG01861_0028.region001,1_17889,17888,resorcinol,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia,Prevotella_bivia,Prevotella
MAG01866,MAG01866_0023,23.1,MAG01866_0023.region001,1_12149,12148,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01867,MAG01867_0001,1.1,MAG01867_0001.region001,44165_65713,21548,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,Peptoniphilus_vaginalis,Peptoniphilus_A
MAG01868,MAG01868_0001,1.1,MAG01868_0001.region001,22644_47870,25226,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__KA00274;s__KA00274 sp902373515,KA00274_sp902373515,KA00274
MAG01869,MAG01869_0002,2.1,MAG01869_0002.region001,162548_173336,10788,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG01869,MAG01869_0007,7.1,MAG01869_0007.region001,34319_55885,21566,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG01870,MAG01870_0001,1.1,MAG01870_0001.region001,97782_139527,41745,NRPS-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01870,MAG01870_0001,1.2,MAG01870_0001.region002,373296_394951,21655,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01870,MAG01870_0005,5.1,MAG01870_0005.region001,32222_47296,15074,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01871,MAG01871_0148,148.1,MAG01871_0148.region001,1_3087,3086,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,Dialister_micraerophilus,Dialister
MAG01873,MAG01873_0001,1.1,MAG01873_0001.region001,1_26521,26520,NRPS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Lawsonella;s__Lawsonella clevelandensis,Lawsonella_clevelandensis,Lawsonella
MAG01873,MAG01873_0037,37.1,MAG01873_0037.region001,1_11100,11099,NRPS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Lawsonella;s__Lawsonella clevelandensis,Lawsonella_clevelandensis,Lawsonella
MAG01875,MAG01875_0039,39.1,MAG01875_0039.region001,1_10675,10674,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG01876,MAG01876_0009,9.1,MAG01876_0009.region001,92743_104395,11652,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG01876,MAG01876_0011,11.1,MAG01876_0011.region001,1_16366,16365,lanthipeptide-class-ii,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG01877,MAG01877_0002,2.1,MAG01877_0002.region001,70198_90587,20389,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01877,MAG01877_0036,36.1,MAG01877_0036.region001,1_20726,20725,arylpolyene,flexirubin,Other,28.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01880,MAG01880_0001,1.1,MAG01880_0001.region001,106734_128146,21412,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG01881,MAG01881_0001,1.1,MAG01881_0001.region001,161788_203584,41796,NRPS-like,paenibacterin,NRP,40.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01881,MAG01881_0007,7.1,MAG01881_0007.region001,57640_79284,21644,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01881,MAG01881_0011,11.1,MAG01881_0011.region001,42702_63381,20679,thiopeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01881,MAG01881_0016,16.1,MAG01881_0016.region001,1_15542,15541,lanthipeptide-class-i,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01883,MAG01883_0026,26.1,MAG01883_0026.region001,1_8059,8058,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus indolicus,Mageeibacillus_indolicus,Mageeibacillus
MAG01885,MAG01885_0042,42.1,MAG01885_0042.region001,1_5816,5815,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A vaginalis,Peptoniphilus_vaginalis,Peptoniphilus_A
MAG01888,MAG01888_0036,36.1,MAG01888_0036.region001,1_17689,17688,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG01889,MAG01889_0002,2.1,MAG01889_0002.region001,159708_171882,12174,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus curtisii,Mobiluncus_curtisii,Mobiluncus
MAG01890,MAG01890_0013,13.1,MAG01890_0013.region001,1_15726,15725,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01890,MAG01890_0157,157.1,MAG01890_0157.region001,1_3263,3262,lanthipeptide-class-ii,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01890,MAG01890_0178,178.1,MAG01890_0178.region001,1_2849,2848,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01893,MAG01893_0003,3.1,MAG01893_0003.region001,38043_59455,21412,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG01895,MAG01895_0161,161.1,MAG01895_0161.region001,1_2847,2846,RaS-RiPP,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,Dialister_micraerophilus,Dialister
MAG01895,MAG01895_0174,174.1,MAG01895_0174.region001,1_2588,2587,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus,Dialister_micraerophilus,Dialister
MAG01897,MAG01897_0054,54.1,MAG01897_0054.region001,1_14452,14451,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis_A,Prevotella_timonensis,Prevotella
MAG01898,MAG01898_0003,3.1,MAG01898_0003.region001,64461_105795,41334,T3PKS,nosiheptide,RiPP:Thiopeptide,7.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG01900,MAG01900_0001,1.1,MAG01900_0001.region001,88876_100057,11181,RiPP-like,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG01900,MAG01900_0025,25.1,MAG01900_0025.region001,1_10799,10798,lanthipeptide-class-iii,,,,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners,Lactobacillus_iners,Lactobacillus
MAG01901,MAG01901_0001,1.1,MAG01901_0001.region001,97783_139528,41745,NRPS-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01901,MAG01901_0001,1.2,MAG01901_0001.region002,373240_394895,21655,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01901,MAG01901_0004,4.1,MAG01901_0004.region001,32222_47296,15074,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01902,MAG01902_0031,31.1,MAG01902_0031.region001,1_20901,20900,lassopeptide,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A,Porphyromonas_uenonis,Porphyromonas
MAG01903,MAG01903_0003,3.1,MAG01903_0003.region001,15227_36871,21644,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01903,MAG01903_0005,5.1,MAG01903_0005.region001,6739_48535,41796,NRPS-like,collismycin A,NRP+Polyketide:Modular type I polyketide,7.0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01903,MAG01903_0011,11.1,MAG01903_0011.region001,42674_63357,20683,thiopeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01903,MAG01903_0013,13.1,MAG01903_0013.region001,11384_35623,24239,lanthipeptide-class-i,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp001552895,Parvimonas_sp001552895,Parvimonas
MAG01904,MAG01904_0012,12.1,MAG01904_0012.region001,69429_80876,11447,RiPP-like,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG01904,MAG01904_0028,28.1,MAG01904_0028.region001,7347_23712,16365,lanthipeptide-class-ii,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG01906,MAG01906_0003,3.1,MAG01906_0003.region001,5901_16689,10788,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG01906,MAG01906_0008,8.1,MAG01906_0008.region001,1_18932,18931,RRE-containing,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG01906,MAG01906_0015,15.1,MAG01906_0015.region001,1_18604,18603,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis,Peptoniphilus_lacrimalis,Peptoniphilus_A
MAG01907,MAG01907_0008,8.1,MAG01907_0008.region001,20156_41556,21400,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera hutchinsoni,Megasphaera_hutchinsoni,Megasphaera
MAG01908,MAG01908_0005,5.1,MAG01908_0005.region001,1_14726,14725,lanthipeptide-class-iii,anacyclamide A10,RiPP:Cyanobactin,14.0,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01908,MAG01908_0021,21.1,MAG01908_0021.region001,1_10403,10402,T3PKS,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01908,MAG01908_0077,77.1,MAG01908_0077.region001,1_5311,5310,NRPS-like,,,,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia vaginalis,Sneathia_vaginalis,Sneathia
MAG01909,MAG01909_0001,1.1,MAG01909_0001.region001,71619_92008,20389,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01909,MAG01909_0007,7.1,MAG01909_0007.region001,14585_63337,48752,arylpolyene,flexirubin,Other,28.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01909,MAG01909_0028,28.1,MAG01909_0028.region001,1_20395,20394,"thiopeptide, LAP",,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01910,MAG01910_0017,17.1,MAG01910_0017.region001,1_10257,10256,arylpolyene,flexirubin,Other,16.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01910,MAG01910_0050,50.1,MAG01910_0050.region001,1_7116,7115,RRE-containing,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01910,MAG01910_0179,179.1,MAG01910_0179.region001,1_3509,3508,arylpolyene,flexirubin,Polyketide,5.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii,Prevotella_amnii,Prevotella
MAG01911,MAG01911_0015,15.1,MAG01911_0015.region001,1_17373,17372,ranthipeptide,,,,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera lornae,Megasphaera_lornae,Megasphaera
MAG01914,MAG01914_0003,3.1,MAG01914_0003.region001,1_40625,40624,T3PKS,nosiheptide,RiPP:Thiopeptide,7.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_A,Gardnerella_vaginalis_A,Bifidobacterium
MAG01915,MAG01915_0001,1.1,MAG01915_0001.region001,1_13346,13345,ranthipeptide,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01915,MAG01915_0005,5.1,MAG01915_0005.region001,32222_47296,15074,RiPP-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01915,MAG01915_0007,7.1,MAG01915_0007.region001,15945_57690,41745,NRPS-like,,,,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA629;s__UBA629 sp005465875,UBA629_sp005465875,UBA629
MAG01916,MAG01916_0047,47.1,MAG01916_0047.region001,3588_20260,16672,lanthipeptide-class-ii,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris,Mobiluncus_mulieris,Mobiluncus
MAG01918,MAG01918_0010,10.1,MAG01918_0010.region001,13156_58024,44868,T1PKS,,,,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium phoceense,Corynebacterium_phoceense,Corynebacterium
MAG01918,MAG01918_0024,24.1,MAG01918_0024.region001,15850_39353,23503,NAPAA,ε-Poly-L-lysine,NRP,100.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium phoceense,Corynebacterium_phoceense,Corynebacterium
MAG01918,MAG01918_0053,53.1,MAG01918_0053.region001,1_12176,12175,terpene,carotenoid,Terpene,25.0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium phoceense,Corynebacterium_phoceense,Corynebacterium
